id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price,is_weekend,quarter,lag_7,lag_28,rolling_mean_7,rolling_std_7,is_festival,snap,predicted_demand,demand_std,safety_stock,reorder_point,current_inventory,stockout_risk,recommended_order,risk_score,risk_level,recommendation,scenario_price,scenario_predicted_demand,current_revenue,scenario_revenue,revenue_change
FOODS_1_005_CA_4_validation,FOODS_1_005,FOODS_1,FOODS,CA_4,CA,d_1890,8,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,2.0,0.0,1.4285714285714286,2.2253945610567474,0,1,1.2761502,2.2253945610567474,9.714936952960633,18.647989015948916,1.5313803,HIGH,17.116608720195437,91.7879601149285,CRITICAL,Urgent stock replenishment required,3.186,1.1625035,4.517571802139282,3.703736090183258,-0.8138357119560244
FOODS_1_008_CA_4_validation,FOODS_1_008,FOODS_1,FOODS,CA_4,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,1.0,0.0,0.2857142857142857,0.48795003647426666,0,1,0.38776743,0.48795003647426666,2.1301408404140796,4.844512998464617,0.46532094,HIGH,4.379192053678545,90.39488706225896,CRITICAL,Urgent stock replenishment required,3.186,0.3951223,1.372696716785431,1.2588596148490905,-0.11383710193634045
FOODS_1_006_WI_3_validation,FOODS_1_006,FOODS_1,FOODS,WI_3,WI,d_1890,5,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.48,0,2,1.0,0.0,0.8571428571428571,0.6900655593423543,0,1,0.7006194,0.6900655593423543,3.012474066278414,7.916810041925387,0.8407433,HIGH,7.076066738626436,89.38027691902938,CRITICAL,Urgent stock replenishment required,2.232,0.7420212,1.7375361108779908,1.6561913251876832,-0.08134478569030756
FOODS_1_002_TX_1_validation,FOODS_1_002,FOODS_1,FOODS,TX_1,TX,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,9.48,0,2,0.0,0.0,0.0,0.0,0,1,0.11765786,0.0,0.0,0.8236050605773926,0.14118944,HIGH,0.6824156194925308,82.85714259867707,CRITICAL,Urgent stock replenishment required,8.532,0.11765786,1.1153965374827386,1.0038568837344646,-0.11153965374827401
FOODS_1_002_WI_3_validation,FOODS_1_002,FOODS_1,FOODS,WI_3,WI,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,9.48,0,2,0.0,0.0,0.2857142857142857,0.48795003647426666,0,1,0.3661268,0.48795003647426666,2.1301408404140796,4.693028509023699,0.43935218,HIGH,4.253676324489626,90.63819485244355,CRITICAL,Urgent stock replenishment required,8.532,0.3661268,3.470882116556168,3.123793904900551,-0.3470882116556169
FOODS_1_010_TX_1_validation,FOODS_1_010,FOODS_1,FOODS,TX_1,TX,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,6.27,0,2,1.0,0.0,0.7142857142857143,0.7559289460184545,0,1,0.55494094,0.7559289460184545,3.3,7.1845865726470945,0.66592914,HIGH,6.518657433986664,90.73114184195742,CRITICAL,Urgent stock replenishment required,5.643,0.55494094,3.4794796872138973,3.131531718492508,-0.34794796872138933
FOODS_1_010_CA_3_validation,FOODS_1_010,FOODS_1,FOODS,CA_3,CA,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,5.64,0,2,0.0,0.0,0.8571428571428571,1.0690449676496978,0,1,0.57627225,1.0690449676496978,4.666904755831215,8.700810738802407,0.6915267,HIGH,8.009284027815315,92.05215776153896,CRITICAL,Urgent stock replenishment required,5.076,0.64910513,3.2501754856109617,3.2948576481342315,0.04468216252326984
FOODS_1_009_CA_4_validation,FOODS_1_009,FOODS_1,FOODS,CA_4,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.24,0,2,0.0,0.0,0.0,0.0,0,1,0.13135263,0.0,0.0,0.9194684028625488,0.15762317,HIGH,0.7618452310562134,82.85714100499672,CRITICAL,Urgent stock replenishment required,2.0160000000000005,0.13397686,0.2942298984527588,0.2700973534584046,-0.024132544994354244
FOODS_1_006_CA_2_validation,FOODS_1_006,FOODS_1,FOODS,CA_2,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.48,0,2,0.0,3.0,0.0,0.0,0,1,0.21570319,0.0,0.0,1.5099222660064697,0.25884384,HIGH,1.2510784268379211,82.85714139091718,CRITICAL,Urgent stock replenishment required,2.232,0.24333413,0.5349439096450805,0.5431217769384384,0.008177867293357899
FOODS_1_008_CA_1_validation,FOODS_1_008,FOODS_1,FOODS,CA_1,CA,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,1.0,0.0,0.42857142857142855,0.7867957924694432,0,1,0.462932,0.7867957924694432,3.434748899119119,6.675272714274149,0.5555184,HIGH,6.11975432552598,91.67796714042454,CRITICAL,Urgent stock replenishment required,3.186,0.4702869,1.6387792468070983,1.4983340817689896,-0.14044516503810867
FOODS_1_008_WI_2_validation,FOODS_1_008,FOODS_1,FOODS,WI_2,WI,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,0.0,0.0,0.0,0.0,0,1,0.14085762,0.0,0.0,0.9860033392906189,0.16902915,HIGH,0.8169741928577423,82.85714259806821,CRITICAL,Urgent stock replenishment required,3.186,0.0946203,0.49863598197698594,0.30146028319001195,-0.197175698786974
FOODS_1_010_CA_2_validation,FOODS_1_010,FOODS_1,FOODS,CA_2,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,5.64,0,2,0.0,1.0,0.0,0.0,0,1,0.18819468,0.0,0.0,1.3173627853393555,0.22583362,HIGH,1.0915291607379913,82.85714253396121,CRITICAL,Urgent stock replenishment required,5.076,0.18819468,1.0614179795980452,0.9552761816382408,-0.10614179795980438
FOODS_1_005_CA_3_validation,FOODS_1_005,FOODS_1,FOODS,CA_3,CA,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,12.0,2.0,5.142857142857143,4.413183712037204,0,1,2.6697214,4.413183712037204,19.265707876950696,37.95375719335695,3.2036657,HIGH,34.75009146001955,91.55902874907432,CRITICAL,Urgent stock replenishment required,3.186,2.6072004,9.450813632011414,8.306540423870086,-1.1442732081413283
FOODS_1_010_CA_4_validation,FOODS_1_010,FOODS_1,FOODS,CA_4,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,5.56,0,2,0.0,0.0,0.0,0.0,0,1,0.10841985,0.0,0.0,0.7589389681816101,0.13010383,HIGH,0.628835141658783,82.8571424083611,CRITICAL,Urgent stock replenishment required,5.004,0.10841985,0.6028143686056137,0.5425329317450522,-0.06028143686056142
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.48,0,2,0.0,0.0,0.5714285714285714,1.1338934190276817,0,1,0.5881152,1.1338934190276817,4.95,9.066806507110595,0.7057383,HIGH,8.361068201065063,92.21624167790434,CRITICAL,Urgent stock replenishment required,2.232,0.64834404,1.458525733947754,1.4471038970947268,-0.011421836853027223
FOODS_1_008_TX_1_validation,FOODS_1_008,FOODS_1,FOODS,TX_1,TX,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,0.0,0.0,0.0,0.0,0,1,0.14085762,0.0,0.0,0.9860033392906189,0.16902915,HIGH,0.8169741928577423,82.85714259806821,CRITICAL,Urgent stock replenishment required,3.186,0.0946203,0.49863598197698594,0.30146028319001195,-0.197175698786974
FOODS_1_011_CA_2_validation,FOODS_1_011,FOODS_1,FOODS,CA_2,CA,d_1890,6,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.68,0,2,7.0,7.0,2.5714285714285716,2.878491668515698,0,1,2.2514598,2.878491668515698,12.566025624675449,28.32624424497574,2.701752,HIGH,25.624492297572786,90.46201845879315,CRITICAL,Urgent stock replenishment required,2.4120000000000004,2.2317443,6.0339123630523686,5.382967226028443,-0.6509451370239256
FOODS_1_002_WI_1_validation,FOODS_1_002,FOODS_1,FOODS,WI_1,WI,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,9.48,0,2,1.0,0.0,1.1428571428571428,0.6900655593423556,0,1,0.7199512,0.6900655593423556,3.0124740662784197,8.052132612726174,0.8639415,HIGH,7.188191122075997,89.27064999793048,CRITICAL,Urgent stock replenishment required,8.532,0.7199512,6.825137493610383,6.142623744249344,-0.6825137493610383
FOODS_1_008_CA_3_validation,FOODS_1_008,FOODS_1,FOODS,CA_3,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,0.0,0.0,0.0,0.0,0,1,0.14085762,0.0,0.0,0.9860033392906189,0.16902915,HIGH,0.8169741928577423,82.85714259806821,CRITICAL,Urgent stock replenishment required,3.186,0.0946203,0.49863598197698594,0.30146028319001195,-0.197175698786974
FOODS_1_002_TX_3_validation,FOODS_1_002,FOODS_1,FOODS,TX_3,TX,d_1890,3,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,9.48,0,2,2.0,0.0,0.42857142857142855,0.7867957924694432,0,1,0.40706727,0.7867957924694432,3.434748899119119,6.2842197529246615,0.48848075,HIGH,5.795739006178598,92.22686720147357,CRITICAL,Urgent stock replenishment required,8.532,0.40706727,3.858997710943222,3.4730979398488997,-0.3858997710943224
FOODS_1_004_CA_2_validation,FOODS_1_004,FOODS_1,FOODS,CA_2,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,1.96,0,2,0.0,0.0,0.0,0.0,0,1,0.34899265,0.0,0.0,2.442948579788208,0.4187912,HIGH,2.024157375097275,82.85714205547296,CRITICAL,Urgent stock replenishment required,1.764,0.8423327,0.6840255856513977,1.4858749194145202,0.8018493337631225
FOODS_1_001_CA_2_validation,FOODS_1_001,FOODS_1,FOODS,CA_2,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.24,0,2,0.0,0.0,0.42857142857142855,0.7867957924694435,0,1,0.59552705,0.7867957924694435,3.434748899119121,7.603438150065166,0.7146325,HIGH,6.88880563892625,90.60119255217732,CRITICAL,Urgent stock replenishment required,2.0160000000000005,0.5981513,1.333980598449707,1.205873073577881,-0.12810752487182597
FOODS_1_002_CA_2_validation,FOODS_1_002,FOODS_1,FOODS,CA_2,CA,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,9.48,0,2,0.0,2.0,0.5714285714285714,0.7867957924694432,0,1,0.66784185,0.7867957924694432,3.434748899119119,8.109641801493387,0.80141026,HIGH,7.308231543677072,90.1178094244713,CRITICAL,Urgent stock replenishment required,8.532,0.66784185,6.33114075422287,5.698026678800583,-0.633114075422287
FOODS_1_011_WI_3_validation,FOODS_1_011,FOODS_1,FOODS,WI_3,WI,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.68,0,2,0.0,0.0,0.2857142857142857,0.7559289460184545,0,1,0.47306085,0.7559289460184545,3.3,6.611425924301147,0.567673,HIGH,6.043752896785736,91.41375803018747,CRITICAL,Urgent stock replenishment required,2.4120000000000004,0.4806307,1.2678030681610108,1.1592812383174897,-0.1085218298435211
FOODS_1_006_TX_1_validation,FOODS_1_006,FOODS_1,FOODS,TX_1,TX,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.48,0,2,0.0,0.0,0.5714285714285714,0.7867957924694432,0,1,0.59127885,0.7867957924694432,3.434748899119119,7.573700677530985,0.70953465,HIGH,6.864166032450418,90.631599065097,CRITICAL,Urgent stock replenishment required,2.232,0.64257365,1.4663715505599975,1.4342243971824646,-0.03214715337753282
FOODS_1_003_CA_1_validation,FOODS_1_003,FOODS_1,FOODS,CA_1,CA,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.23,0,2,0.0,1.0,1.0,1.4142135623730951,0,1,0.90686226,1.4142135623730951,6.173734688177003,12.521770500554933,1.0882348,HIGH,11.433535718336,91.30925788672852,CRITICAL,Urgent stock replenishment required,2.907,0.90686226,2.929165096282959,2.636248586654663,-0.29291650962829596
FOODS_1_008_TX_3_validation,FOODS_1_008,FOODS_1,FOODS,TX_3,TX,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,0.0,0.0,0.0,0.0,0,1,0.14085762,0.0,0.0,0.9860033392906189,0.16902915,HIGH,0.8169741928577423,82.85714259806821,CRITICAL,Urgent stock replenishment required,3.186,0.0946203,0.49863598197698594,0.30146028319001195,-0.197175698786974
FOODS_1_001_WI_1_validation,FOODS_1_001,FOODS_1,FOODS,WI_1,WI,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.24,0,2,2.0,0.0,1.0,0.816496580927726,0,1,0.9227523,0.816496580927726,3.564407384124323,10.02367356988482,1.1073028,HIGH,8.916370784965082,88.95312404978425,CRITICAL,Urgent stock replenishment required,2.0160000000000005,0.9253766,2.066965198516846,1.8655592136383061,-0.20140598487853967
FOODS_1_005_TX_3_validation,FOODS_1_005,FOODS_1,FOODS,TX_3,TX,d_1890,3,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,3.0,1.0,1.8571428571428572,1.4638501094227998,0,1,1.5677681,1.4638501094227998,6.390422521242238,17.364799199709033,1.8813218,HIGH,15.483477411874865,89.16588803476812,CRITICAL,Urgent stock replenishment required,3.186,1.450728,5.5498990631103515,4.6220195953845975,-0.927879467725754
FOODS_1_006_TX_2_validation,FOODS_1_006,FOODS_1,FOODS,TX_2,TX,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.48,0,2,1.0,0.0,1.4285714285714286,1.1338934190276817,0,1,1.1575259,1.1338934190276817,4.95,13.052681159973144,1.3890312,HIGH,11.663649988174438,89.35826934884263,CRITICAL,Urgent stock replenishment required,2.232,1.1668702,2.8706642246246337,2.6044543676376346,-0.26620985698699906
FOODS_1_011_WI_2_validation,FOODS_1_011,FOODS_1,FOODS,WI_2,WI,d_1890,4,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.68,0,2,0.0,0.0,0.0,0.0,0,1,0.10285172,0.0,0.0,0.7199620008468628,0.123422064,HIGH,0.5965399369597435,82.8571419405548,CRITICAL,Urgent stock replenishment required,2.4120000000000004,0.088251546,0.27564260601997376,0.21286272901296618,-0.06277987700700757
FOODS_1_006_CA_4_validation,FOODS_1_006,FOODS_1,FOODS,CA_4,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.48,0,2,3.0,1.0,1.7142857142857142,1.9760470401187082,0,1,1.3518953,1.9760470401187082,8.626412927746971,18.08968025410195,1.6222745,HIGH,16.46740573608895,91.03204426377222,CRITICAL,Urgent stock replenishment required,2.232,1.3469803,3.352700424194336,3.0064601039886476,-0.3462403202056885
FOODS_1_001_TX_1_validation,FOODS_1_001,FOODS_1,FOODS,TX_1,TX,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.24,0,2,2.0,0.0,0.2857142857142857,0.7559289460184548,0,1,0.5251484,0.7559289460184548,3.3000000000000016,6.976038742065431,0.6301781,HIGH,6.345860648155214,90.96653391400694,CRITICAL,Urgent stock replenishment required,2.0160000000000005,0.52777267,1.1763323974609377,1.0639896926879886,-0.11234270477294905
FOODS_1_001_CA_3_validation,FOODS_1_001,FOODS_1,FOODS,CA_3,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.24,0,2,1.0,1.0,2.0,4.43471156521669,0,1,1.0573741,4.43471156521669,19.359687497477847,26.761306454997378,1.268849,HIGH,25.492457439761477,95.25864323040568,CRITICAL,Urgent stock replenishment required,2.0160000000000005,1.0732199,2.3685180282592775,2.163611309051514,-0.20490671920776338
FOODS_1_004_WI_3_validation,FOODS_1_004,FOODS_1,FOODS,WI_3,WI,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,1.96,0,2,0.0,0.0,0.0,4.272243734249905e-07,0,1,0.3723237,4.272243734249905e-07,1.8650435860780626e-06,2.6062676483535228,0.44678846,HIGH,2.159479188337272,82.85715358902208,CRITICAL,Urgent stock replenishment required,1.764,0.77687454,0.7297544360160827,1.3704066925048828,0.6406522564888001
FOODS_1_011_TX_2_validation,FOODS_1_011,FOODS_1,FOODS,TX_2,TX,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.68,0,2,4.0,0.0,0.5714285714285714,1.511857892036909,0,1,0.5576355,1.511857892036909,6.6,10.503448343276977,0.66916263,HIGH,9.834285712242126,93.62911484719048,CRITICAL,Urgent stock replenishment required,2.4120000000000004,0.5631015,1.4944631028175355,1.3582007467746737,-0.13626235604286174
FOODS_1_011_TX_3_validation,FOODS_1_011,FOODS_1,FOODS,TX_3,TX,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.68,0,2,0.0,0.0,0.0,0.0,0,1,0.10285172,0.0,0.0,0.7199620008468628,0.123422064,HIGH,0.5965399369597435,82.8571419405548,CRITICAL,Urgent stock replenishment required,2.4120000000000004,0.088251546,0.27564260601997376,0.21286272901296618,-0.06277987700700757
FOODS_1_006_CA_1_validation,FOODS_1_006,FOODS_1,FOODS,CA_1,CA,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.48,0,2,3.0,0.0,1.7142857142857142,1.380131118684708,0,1,1.3536073,1.380131118684708,6.024948132556825,15.500199330371768,1.6243289,HIGH,13.875870478671938,89.52059378670668,CRITICAL,Urgent stock replenishment required,2.232,1.3486923,3.356946096420288,3.0102812089920046,-0.3466648874282834
FOODS_1_009_CA_2_validation,FOODS_1_009,FOODS_1,FOODS,CA_2,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.24,0,2,0.0,0.0,0.0,0.0,0,1,0.13135263,0.0,0.0,0.9194684028625488,0.15762317,HIGH,0.7618452310562134,82.85714100499672,CRITICAL,Urgent stock replenishment required,2.0160000000000005,0.13397686,0.2942298984527588,0.2700973534584046,-0.024132544994354244
FOODS_1_005_WI_3_validation,FOODS_1_005,FOODS_1,FOODS,WI_3,WI,d_1890,2,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,1.0,0.0,0.8571428571428571,0.8997354108424381,0,1,0.7504745,0.8997354108424381,3.9277856356985708,9.181107283342614,0.90056944,HIGH,8.280537844408288,90.19105853856823,CRITICAL,Urgent stock replenishment required,3.186,0.7444977,2.6566797745227815,2.371969724535942,-0.2847100499868396
FOODS_1_002_WI_2_validation,FOODS_1_002,FOODS_1,FOODS,WI_2,WI,d_1890,3,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,9.48,0,2,0.0,2.0,0.14285714285714285,0.37796447300922725,0,1,0.42777595,0.37796447300922725,1.65,4.644431734085083,0.5133312,HIGH,4.1311005592346195,88.9473846480901,CRITICAL,Urgent stock replenishment required,8.532,0.42777595,4.055315998792649,3.6497843989133836,-0.40553159987926524
FOODS_1_011_TX_1_validation,FOODS_1_011,FOODS_1,FOODS,TX_1,TX,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.68,0,2,0.0,0.0,0.8571428571428571,0.690065559342354,0,1,0.6930495,0.690065559342354,3.0124740662784126,7.863820559045747,0.83165944,HIGH,7.032161122819856,89.42423177154984,CRITICAL,Urgent stock replenishment required,2.4120000000000004,0.7006194,1.8573726344108583,1.6898939917087556,-0.16747864270210266
FOODS_1_001_CA_1_validation,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_1890,4,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.24,0,2,1.0,0.0,0.8571428571428571,0.6900655593423543,0,1,0.7420212,0.6900655593423543,3.012474066278414,8.206622606775241,0.8904255,HIGH,7.316197103521304,89.14991530719571,CRITICAL,Urgent stock replenishment required,2.0160000000000005,0.7446455,1.662127494812012,1.5012052803039555,-0.16092221450805644
FOODS_1_006_CA_3_validation,FOODS_1_006,FOODS_1,FOODS,CA_3,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.48,0,2,0.0,0.0,1.0,1.5275252316519468,0,1,0.8239747,1.5275252316519468,6.668395609140179,12.436218828439495,0.9887697,HIGH,11.44744911837556,92.04927378888841,CRITICAL,Urgent stock replenishment required,2.232,0.8715475,2.043457326889038,1.9452940649986268,-0.09816326189041136
FOODS_1_005_CA_1_validation,FOODS_1_005,FOODS_1,FOODS,CA_1,CA,d_1890,3,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,0.0,2.0,1.0,1.1547005383792432,0,1,1.0184232,1.1547005383792432,5.040833264451388,12.169795781236056,1.2221079,HIGH,10.94768789396799,89.9578603516719,CRITICAL,Urgent stock replenishment required,3.186,1.0200031,3.6052181267738344,3.2497298140525817,-0.3554883127212527
FOODS_1_005_CA_2_validation,FOODS_1_005,FOODS_1,FOODS,CA_2,CA,d_1890,18,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,10.0,0.0,5.0,4.4721359549995805,0,1,3.0214753,4.4721359549995805,19.523063284228737,40.67339096672386,3.6257706,HIGH,37.0476203978762,91.08564473561103,CRITICAL,Urgent stock replenishment required,3.186,2.9212327,10.696022615432739,9.30704738330841,-1.388975232124329
FOODS_1_011_WI_1_validation,FOODS_1_011,FOODS_1,FOODS,WI_1,WI,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.68,0,2,0.0,1.0,0.42857142857142855,1.133893419027681,0,1,0.6216183,1.133893419027681,4.9499999999999975,9.301327896118162,0.74594194,HIGH,8.555385959148404,91.98026405153323,CRITICAL,Urgent stock replenishment required,2.4120000000000004,0.62875634,1.6659369659423828,1.5165603024959566,-0.1493766634464262
FOODS_1_008_TX_2_validation,FOODS_1_008,FOODS_1,FOODS,TX_2,TX,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,0.0,1.0,0.0,0.0,0,1,0.2146602,0.0,0.0,1.5026214122772217,0.25759226,HIGH,1.2450291514396667,82.85714161046234,CRITICAL,Urgent stock replenishment required,3.186,0.1766343,0.7598970991373062,0.5627568695247174,-0.1971402296125888
FOODS_1_009_TX_3_validation,FOODS_1_009,FOODS_1,FOODS,TX_3,TX,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.24,0,2,0.0,0.0,0.0,0.0,0,1,0.13135263,0.0,0.0,0.9194684028625488,0.15762317,HIGH,0.7618452310562134,82.85714100499672,CRITICAL,Urgent stock replenishment required,2.0160000000000005,0.13397686,0.2942298984527588,0.2700973534584046,-0.024132544994354244
FOODS_1_009_CA_1_validation,FOODS_1_009,FOODS_1,FOODS,CA_1,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.24,0,2,0.0,0.0,0.0,0.0,0,1,0.13135263,0.0,0.0,0.9194684028625488,0.15762317,HIGH,0.7618452310562134,82.85714100499672,CRITICAL,Urgent stock replenishment required,2.0160000000000005,0.13397686,0.2942298984527588,0.2700973534584046,-0.024132544994354244
FOODS_1_001_TX_2_validation,FOODS_1_001,FOODS_1,FOODS,TX_2,TX,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.24,0,2,1.0,1.0,0.7142857142857143,1.1126972805283732,0,1,0.81841147,1.1126972805283732,4.857468476480314,10.58634888190634,0.9820938,HIGH,9.604255070871183,90.72301676441344,CRITICAL,Urgent stock replenishment required,2.0160000000000005,0.82103574,1.8332416915893557,1.6552080574035648,-0.17803363418579088
FOODS_1_010_WI_1_validation,FOODS_1_010,FOODS_1,FOODS,WI_1,WI,d_1890,7,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,6.77,0,2,4.0,0.0,1.2857142857142858,1.6035674514745462,0,1,0.7800719,1.6035674514745462,7.00035713374682,12.460860711932856,0.93608636,HIGH,11.524774355292994,92.48778733443798,CRITICAL,Urgent stock replenishment required,6.093,0.7800719,5.281086859107017,4.752978173196316,-0.5281086859107011
FOODS_1_010_WI_3_validation,FOODS_1_010,FOODS_1,FOODS,WI_3,WI,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,6.77,0,2,0.0,0.0,0.2857142857142857,0.4879500364742666,0,1,0.38243505,0.4879500364742666,2.1301408404140796,4.807186185720476,0.4589221,HIGH,4.348264097574266,90.45341556544207,CRITICAL,Urgent stock replenishment required,6.093,0.38243505,2.589085312783718,2.3301767815053465,-0.25890853127837143
FOODS_1_004_TX_1_validation,FOODS_1_004,FOODS_1,FOODS,TX_1,TX,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,1.96,0,2,0.0,0.0,0.0,0.0,0,1,0.34899265,0.0,0.0,2.442948579788208,0.4187912,HIGH,2.024157375097275,82.85714205547296,CRITICAL,Urgent stock replenishment required,1.764,0.8423327,0.6840255856513977,1.4858749194145202,0.8018493337631225
FOODS_1_011_CA_1_validation,FOODS_1_011,FOODS_1,FOODS,CA_1,CA,d_1890,1,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,2.68,0,2,0.0,2.0,1.4285714285714286,1.618347187425374,0,1,1.1964123,1.618347187425374,7.064877918265821,15.43976443102217,1.4356948,HIGH,14.004069617293837,90.70131658975522,CRITICAL,Urgent stock replenishment required,2.4120000000000004,1.1964123,3.20638503074646,2.8857465276718144,-0.3206385030746457
FOODS_1_005_WI_1_validation,FOODS_1_005,FOODS_1,FOODS,WI_1,WI,d_1890,4,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.54,0,2,4.0,7.0,2.5714285714285716,2.6992062325273105,0,1,2.303159,2.6992062325273105,11.783356907095698,27.90546918126562,2.7637908,HIGH,25.141678335394648,90.09588110517616,CRITICAL,Urgent stock replenishment required,3.186,2.2478275,8.153182854652405,7.161578510284424,-0.991604344367981
FOODS_1_004_CA_4_validation,FOODS_1_004,FOODS_1,FOODS,CA_4,CA,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,1.96,0,2,0.0,0.0,0.0,0.0,0,1,0.34899265,0.0,0.0,2.442948579788208,0.4187912,HIGH,2.024157375097275,82.85714205547296,CRITICAL,Urgent stock replenishment required,1.764,0.8423327,0.6840255856513977,1.4858749194145202,0.8018493337631225
FOODS_1_004_WI_1_validation,FOODS_1_004,FOODS_1,FOODS,WI_1,WI,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,1.96,0,2,0.0,0.0,0.0,0.0,0,1,0.34899265,0.0,0.0,2.442948579788208,0.4187912,HIGH,2.024157375097275,82.85714205547296,CRITICAL,Urgent stock replenishment required,1.764,0.8423327,0.6840255856513977,1.4858749194145202,0.8018493337631225
FOODS_1_003_TX_3_validation,FOODS_1_003,FOODS_1,FOODS,TX_3,TX,d_1890,0,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,3.23,0,2,0.0,0.0,0.2857142857142857,0.7559289460184545,0,1,0.42252922,0.7559289460184545,3.3,6.257704544067383,0.5070351,HIGH,5.750669467449188,91.89742703498379,CRITICAL,Urgent stock replenishment required,2.907,0.44741598,1.3647693824768066,1.3006382472217084,-0.06413113525509817
