id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price,is_weekend,quarter,lag_7,lag_28,rolling_mean_7,rolling_std_7,is_festival,snap,predicted_demand,demand_std,safety_stock,reorder_point,current_inventory,stockout_risk,recommended_order,risk_score,risk_level,recommendation
FOODS_1_001_TX_3_validation,FOODS_1_001,FOODS_1,FOODS,TX_3,TX,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,0.0,0.0,0.2857142857142857,0.487950036474267,0,1,0.55434656,0.487950036474267,2.130140840414081,6.010566770437274,0.6652159,HIGH,5.345350860956225,88.93255935941207,CRITICAL,Urgent stock replenishment required
FOODS_1_002_CA_3_validation,FOODS_1_002,FOODS_1,FOODS,CA_3,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,9.48,1,2,3.0,1.0,0.7142857142857143,1.1126972805283737,0,1,0.6749355,1.1126972805283737,4.857468476480316,9.582017293161226,0.80992264,HIGH,8.772094657605958,91.54747261692674,CRITICAL,Urgent stock replenishment required
FOODS_1_001_CA_4_validation,FOODS_1_001,FOODS_1,FOODS,CA_4,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,1.0,0.0,0.42857142857142855,0.7867957924694432,0,1,0.67292297,0.7867957924694432,3.434748899119119,8.145209561960916,0.8075076,HIGH,7.337701987402658,90.0861043731838,CRITICAL,Urgent stock replenishment required
FOODS_1_002_WI_2_validation,FOODS_1_002,FOODS_1,FOODS,WI_2,WI,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,9.48,1,2,0.0,1.0,0.5714285714285714,1.1338934190276817,0,1,0.579196,1.1338934190276817,4.95,9.004371833801269,0.6950352,HIGH,8.309336614608764,92.28113596349463,CRITICAL,Urgent stock replenishment required
FOODS_1_010_TX_2_validation,FOODS_1_010,FOODS_1,FOODS,TX_2,TX,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,6.27,1,2,0.0,4.0,0.42857142857142855,0.5345224838248466,0,1,0.7793735,0.5345224838248466,2.3334523779155973,7.789066944718575,0.93524826,HIGH,6.8538186889889,87.99280758058158,CRITICAL,Urgent stock replenishment required
FOODS_1_003_CA_4_validation,FOODS_1_003,FOODS_1,FOODS,CA_4,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.23,1,2,0.0,0.0,0.2857142857142857,0.48795003647426666,0,1,0.4276766,0.48795003647426666,2.1301408404140796,5.123876869085344,0.5132119,HIGH,4.610664963129076,89.98391415194408,CRITICAL,Urgent stock replenishment required
FOODS_1_003_WI_3_validation,FOODS_1_003,FOODS_1,FOODS,WI_3,WI,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.23,1,2,0.0,3.0,0.0,0.0,0,1,0.26781908,0.0,0.0,1.874733567237854,0.3213829,HIGH,1.5533506572246552,82.8571421758501,CRITICAL,Urgent stock replenishment required
FOODS_1_004_CA_3_validation,FOODS_1_004,FOODS_1,FOODS,CA_3,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,1.5,1,2,0.0,0.0,0.0,0.0,0,1,0.9143068,0.0,0.0,6.400147914886475,1.0971682,HIGH,5.3029797077178955,82.85714296357727,CRITICAL,Urgent stock replenishment required
FOODS_1_010_CA_3_validation,FOODS_1_010,FOODS_1,FOODS,CA_3,CA,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,5.64,1,2,0.0,0.0,1.0,1.0000000000000002,0,1,0.7644874,1.0000000000000002,4.365489663256576,9.716901482714583,0.9173849,HIGH,8.799516560210158,90.55887389476611,CRITICAL,Urgent stock replenishment required
FOODS_1_001_WI_3_validation,FOODS_1_001,FOODS_1,FOODS,WI_3,WI,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,1.0,0.0,0.42857142857142855,0.5345224838248488,0,1,0.67292297,0.5345224838248488,2.333452377915607,7.043913040757404,0.8075076,HIGH,6.236405466199146,88.53609393123017,CRITICAL,Urgent stock replenishment required
FOODS_1_010_CA_1_validation,FOODS_1_010,FOODS_1,FOODS,CA_1,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,5.64,1,2,0.0,0.0,0.0,0.0,0,1,0.1274507,0.0,0.0,0.8921549320220947,0.15294085,HIGH,0.7392140775918961,82.85714185499667,CRITICAL,Urgent stock replenishment required
FOODS_1_010_WI_1_validation,FOODS_1_010,FOODS_1,FOODS,WI_1,WI,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,6.77,1,2,1.0,0.0,1.7142857142857142,2.5634797778466227,0,1,1.0151942,2.5634797778466227,11.190844472156693,18.297203953968214,1.2182331,HIGH,17.078970845447706,93.34197120180046,CRITICAL,Urgent stock replenishment required
FOODS_1_001_TX_2_validation,FOODS_1_001,FOODS_1,FOODS,TX_2,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,1.0,0.0,0.5714285714285714,1.1338934190276815,0,1,0.7234831,1.1338934190276815,4.949999999999999,10.014381599426269,0.86817974,HIGH,9.146201860904693,91.3306704972046,CRITICAL,Urgent stock replenishment required
FOODS_1_009_TX_3_validation,FOODS_1_009,FOODS_1,FOODS,TX_3,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,0.0,0.0,0.0,0.0,0,1,0.15670075,0.0,0.0,1.09690523147583,0.1880409,HIGH,0.9088643342256546,82.85714281832935,CRITICAL,Urgent stock replenishment required
FOODS_1_009_WI_2_validation,FOODS_1_009,FOODS_1,FOODS,WI_2,WI,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,0.0,0.0,0.0,0.0,0,1,0.15670075,0.0,0.0,1.09690523147583,0.1880409,HIGH,0.9088643342256546,82.85714281832935,CRITICAL,Urgent stock replenishment required
FOODS_1_009_TX_2_validation,FOODS_1_009,FOODS_1,FOODS,TX_2,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,0.0,0.0,0.0,0.0,0,1,0.15670075,0.0,0.0,1.09690523147583,0.1880409,HIGH,0.9088643342256546,82.85714281832935,CRITICAL,Urgent stock replenishment required
FOODS_1_009_WI_3_validation,FOODS_1_009,FOODS_1,FOODS,WI_3,WI,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,0.0,0.0,0.0,0.0,0,1,0.15670075,0.0,0.0,1.09690523147583,0.1880409,HIGH,0.9088643342256546,82.85714281832935,CRITICAL,Urgent stock replenishment required
FOODS_1_010_WI_3_validation,FOODS_1_010,FOODS_1,FOODS,WI_3,WI,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,6.77,1,2,0.0,0.0,0.42857142857142855,0.5345224838248488,0,1,0.4832604,0.5345224838248488,2.333452377915607,5.716275129914509,0.5799125,HIGH,5.13636264622234,89.85506347206136,CRITICAL,Urgent stock replenishment required
FOODS_1_006_CA_3_validation,FOODS_1_006,FOODS_1,FOODS,CA_3,CA,d_1891,2,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.48,1,2,2.0,3.0,1.0,1.5275252316519468,0,1,1.249741,1.5275252316519468,6.668395609140179,15.41658267426469,1.4996892,HIGH,13.91689345288255,90.2722331331858,CRITICAL,Urgent stock replenishment required
FOODS_1_004_CA_4_validation,FOODS_1_004,FOODS_1,FOODS,CA_4,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,1.96,1,2,0.0,0.0,0.0,0.0,0,1,0.6666361,0.0,0.0,4.666452884674072,0.79996336,HIGH,3.86648952960968,82.85714278415423,CRITICAL,Urgent stock replenishment required
FOODS_1_005_TX_2_validation,FOODS_1_005,FOODS_1,FOODS,TX_2,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.54,1,2,4.0,0.0,2.857142857142857,2.1157009420498154,0,1,2.7466223,2.1157009420498154,9.236070593060665,28.462427099408323,3.2959468,HIGH,25.166480262936766,88.4200078055182,CRITICAL,Urgent stock replenishment required
FOODS_1_009_CA_2_validation,FOODS_1_009,FOODS_1,FOODS,CA_2,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,0.0,0.0,0.0,0.0,0,1,0.15670075,0.0,0.0,1.09690523147583,0.1880409,HIGH,0.9088643342256546,82.85714281832935,CRITICAL,Urgent stock replenishment required
FOODS_1_004_TX_3_validation,FOODS_1_004,FOODS_1,FOODS,TX_3,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,1.96,1,2,0.0,0.0,0.0,0.0,0,1,0.6666361,0.0,0.0,4.666452884674072,0.79996336,HIGH,3.86648952960968,82.85714278415423,CRITICAL,Urgent stock replenishment required
FOODS_1_009_CA_4_validation,FOODS_1_009,FOODS_1,FOODS,CA_4,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,0.0,0.0,0.0,0.0,0,1,0.15670075,0.0,0.0,1.09690523147583,0.1880409,HIGH,0.9088643342256546,82.85714281832935,CRITICAL,Urgent stock replenishment required
FOODS_1_004_CA_1_validation,FOODS_1_004,FOODS_1,FOODS,CA_1,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,1.96,1,2,0.0,0.0,0.0,0.0,0,1,0.6666361,0.0,0.0,4.666452884674072,0.79996336,HIGH,3.86648952960968,82.85714278415423,CRITICAL,Urgent stock replenishment required
FOODS_1_004_TX_2_validation,FOODS_1_004,FOODS_1,FOODS,TX_2,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,1.96,1,2,0.0,0.0,0.0,0.0,0,1,0.6666361,0.0,0.0,4.666452884674072,0.79996336,HIGH,3.86648952960968,82.85714278415423,CRITICAL,Urgent stock replenishment required
FOODS_1_003_TX_3_validation,FOODS_1_003,FOODS_1,FOODS,TX_3,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.23,1,2,0.0,0.0,0.2857142857142857,0.7559289460184545,0,1,0.47235972,0.7559289460184545,3.3,6.606518077850342,0.5668317,HIGH,6.039686369895935,91.42011417701525,CRITICAL,Urgent stock replenishment required
FOODS_1_003_WI_2_validation,FOODS_1_003,FOODS_1,FOODS,WI_2,WI,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.23,1,2,0.0,1.0,0.14285714285714285,0.37796447300922725,0,1,0.42402515,0.37796447300922725,1.65,4.618176126480103,0.5088302,HIGH,4.109345936775208,88.98200987209388,CRITICAL,Urgent stock replenishment required
FOODS_1_011_CA_1_validation,FOODS_1_011,FOODS_1,FOODS,CA_1,CA,d_1891,2,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.68,1,2,0.0,6.0,1.5714285714285714,1.511857892036909,0,1,1.7414131,1.511857892036909,6.6,18.78989181518555,2.089696,HIGH,16.70019588470459,88.87861648680642,CRITICAL,Urgent stock replenishment required
FOODS_1_004_TX_1_validation,FOODS_1_004,FOODS_1,FOODS,TX_1,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,1.96,1,2,0.0,0.0,0.0,0.0,0,1,0.6666361,0.0,0.0,4.666452884674072,0.79996336,HIGH,3.86648952960968,82.85714278415423,CRITICAL,Urgent stock replenishment required
FOODS_1_008_WI_3_validation,FOODS_1_008,FOODS_1,FOODS,WI_3,WI,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.54,1,2,0.0,0.0,0.0,0.0,0,1,0.16308028,0.0,0.0,1.1415619850158691,0.19569634,HIGH,0.9458656460046768,82.85714296902836,CRITICAL,Urgent stock replenishment required
FOODS_1_011_CA_4_validation,FOODS_1_011,FOODS_1,FOODS,CA_4,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.68,1,2,0.0,0.0,0.7142857142857143,1.253566341056017,0,1,0.7291827,1.253566341056017,5.472430904086408,10.576709945376692,0.8750193,HIGH,9.701690633471785,91.7269234343767,CRITICAL,Urgent stock replenishment required
FOODS_1_008_CA_2_validation,FOODS_1_008,FOODS_1,FOODS,CA_2,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.54,1,2,0.0,0.0,0.8571428571428571,0.8997354108424375,0,1,0.8275497,0.8997354108424375,3.927785635698568,9.720633269060384,0.9930597,HIGH,8.727573574293386,89.78400205748129,CRITICAL,Urgent stock replenishment required
FOODS_1_009_CA_3_validation,FOODS_1_009,FOODS_1,FOODS,CA_3,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,1.98,1,2,0.0,0.0,0.0,0.0,0,1,0.15932497,0.0,0.0,1.1152747869491577,0.19118997,HIGH,0.9240848124027252,82.8571418646131,CRITICAL,Urgent stock replenishment required
FOODS_1_002_CA_1_validation,FOODS_1_002,FOODS_1,FOODS,CA_1,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,9.48,1,2,0.0,2.0,0.14285714285714285,0.3779644730092273,0,1,0.45729306,0.3779644730092273,1.6500000000000004,4.851051473617554,0.5487517,HIGH,4.302299761772156,88.68798414467905,CRITICAL,Urgent stock replenishment required
FOODS_1_006_TX_2_validation,FOODS_1_006,FOODS_1,FOODS,TX_2,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.48,1,2,1.0,3.0,1.4285714285714286,1.1338934190276817,0,1,1.4843843,1.1338934190276817,4.95,15.340689849853515,1.7812612,HIGH,13.559428644180297,88.38864990357506,CRITICAL,Urgent stock replenishment required
FOODS_1_003_CA_1_validation,FOODS_1_003,FOODS_1,FOODS,CA_1,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.23,1,2,1.0,1.0,1.1428571428571428,1.3451854182690988,0,1,1.1211156,1.3451854182690988,5.872393038617223,13.720201876507847,1.3453387,HIGH,12.374863174306004,90.1944686068696,CRITICAL,Urgent stock replenishment required
FOODS_1_003_TX_2_validation,FOODS_1_003,FOODS_1,FOODS,TX_2,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.23,1,2,0.0,2.0,1.1428571428571428,1.5735915849388864,0,1,1.1619954,1.5735915849388864,6.869497798238238,15.003466151509723,1.3943945,HIGH,13.609071634564838,90.70618413862603,CRITICAL,Urgent stock replenishment required
FOODS_1_006_TX_1_validation,FOODS_1_006,FOODS_1,FOODS,TX_1,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.48,1,2,1.0,0.0,0.7142857142857143,0.7559289460184546,0,1,0.7439472,0.7559289460184546,3.3000000000000007,8.507630634307862,0.8927367,HIGH,7.6148939609527595,89.50663572822434,CRITICAL,Urgent stock replenishment required
FOODS_1_004_CA_2_validation,FOODS_1_004,FOODS_1,FOODS,CA_2,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,1.96,1,2,0.0,0.0,0.0,0.0,0,1,0.6666361,0.0,0.0,4.666452884674072,0.79996336,HIGH,3.86648952960968,82.85714278415423,CRITICAL,Urgent stock replenishment required
FOODS_1_001_TX_1_validation,FOODS_1_001,FOODS_1,FOODS,TX_1,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,0.0,0.0,0.0,0.0,0,1,0.15670075,0.0,0.0,1.09690523147583,0.1880409,HIGH,0.9088643342256546,82.85714281832935,CRITICAL,Urgent stock replenishment required
FOODS_1_011_WI_3_validation,FOODS_1_011,FOODS_1,FOODS,WI_3,WI,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.68,1,2,0.0,0.0,0.2857142857142857,0.7559289460184545,0,1,0.52850986,0.7559289460184545,3.3,6.9995689868927,0.63421184,HIGH,6.365357148647308,90.93927298333642,CRITICAL,Urgent stock replenishment required
FOODS_1_008_CA_3_validation,FOODS_1_008,FOODS_1,FOODS,CA_3,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.54,1,2,0.0,0.0,0.0,0.0,0,1,0.16308028,0.0,0.0,1.1415619850158691,0.19569634,HIGH,0.9458656460046768,82.85714296902836,CRITICAL,Urgent stock replenishment required
FOODS_1_002_WI_1_validation,FOODS_1_002,FOODS_1,FOODS,WI_1,WI,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,9.48,1,2,1.0,0.0,1.0,0.8164965809277274,0,1,0.7810926,0.8164965809277274,3.564407384124329,9.032055413451722,0.9373111,HIGH,8.094744300571016,89.62239412875236,CRITICAL,Urgent stock replenishment required
FOODS_1_001_WI_1_validation,FOODS_1_001,FOODS_1,FOODS,WI_1,WI,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,0.0,0.0,0.7142857142857143,0.7559289460184545,0,1,0.791944,0.7559289460184545,3.3,8.843608188629151,0.9503329,HIGH,7.8932753086090095,89.25401420155575,CRITICAL,Urgent stock replenishment required
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.48,1,2,1.0,0.0,0.5714285714285714,1.1338934190276817,0,1,0.6616307,1.1338934190276817,4.95,9.581414890289306,0.7939569,HIGH,8.78745801448822,91.7135737791111,CRITICAL,Urgent stock replenishment required
FOODS_1_010_CA_2_validation,FOODS_1_010,FOODS_1,FOODS,CA_2,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,5.64,1,2,0.0,1.0,0.0,0.0,0,1,0.21587749,0.0,0.0,1.511142373085022,0.259053,HIGH,1.2520893812179565,82.85714195557865,CRITICAL,Urgent stock replenishment required
FOODS_1_008_WI_2_validation,FOODS_1_008,FOODS_1,FOODS,WI_2,WI,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.54,1,2,0.0,4.0,0.0,0.0,0,1,0.33612624,0.0,0.0,2.3528835773468018,0.40335152,HIGH,1.9495320618152618,82.85714093910357,CRITICAL,Urgent stock replenishment required
FOODS_1_006_CA_2_validation,FOODS_1_006,FOODS_1,FOODS,CA_2,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.48,1,2,0.0,0.0,0.0,0.0,0,1,0.11197615,0.0,0.0,0.7838330268859863,0.13437138,HIGH,0.649461641907692,82.85714171650494,CRITICAL,Urgent stock replenishment required
FOODS_1_002_WI_3_validation,FOODS_1_002,FOODS_1,FOODS,WI_3,WI,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,9.48,1,2,0.0,0.0,0.2857142857142857,0.48795003647426666,0,1,0.39180776,0.48795003647426666,2.1301408404140796,4.87279516399196,0.47016934,HIGH,4.4026258283882465,90.35113687769845,CRITICAL,Urgent stock replenishment required
FOODS_1_011_WI_2_validation,FOODS_1_011,FOODS_1,FOODS,WI_2,WI,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.68,1,2,0.0,0.0,0.5714285714285714,1.511857892036909,0,1,0.6149747,1.511857892036909,6.6,10.90482292175293,0.73796964,HIGH,10.166853284835815,93.23263071567156,CRITICAL,Urgent stock replenishment required
FOODS_1_010_CA_4_validation,FOODS_1_010,FOODS_1,FOODS,CA_4,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,5.56,1,2,0.0,0.0,0.0,0.0,0,1,0.1274507,0.0,0.0,0.8921549320220947,0.15294085,HIGH,0.7392140775918961,82.85714185499667,CRITICAL,Urgent stock replenishment required
FOODS_1_003_WI_1_validation,FOODS_1_003,FOODS_1,FOODS,WI_1,WI,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.23,1,2,2.0,7.0,1.1428571428571428,0.8997354108424377,0,1,1.8955592,0.8997354108424377,3.927785635698569,17.196699858415855,2.274671,HIGH,14.922028780687583,86.77263023454425,CRITICAL,Urgent stock replenishment required
FOODS_1_008_TX_3_validation,FOODS_1_008,FOODS_1,FOODS,TX_3,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.54,1,2,0.0,1.0,0.0,0.0,0,1,0.24553478,0.0,0.0,1.7187434434890747,0.29464173,HIGH,1.424101710319519,82.85714285714286,CRITICAL,Urgent stock replenishment required
FOODS_1_005_WI_2_validation,FOODS_1_005,FOODS_1,FOODS,WI_2,WI,d_1891,3,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.54,1,2,4.0,4.0,1.1428571428571428,1.463850109422796,0,1,1.4754274,1.463850109422796,6.390422521242222,16.718414006837925,1.7705129,HIGH,14.947901068338474,89.40980323985696,CRITICAL,Urgent stock replenishment required
FOODS_1_006_WI_2_validation,FOODS_1_006,FOODS_1,FOODS,WI_2,WI,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.48,1,2,1.0,2.0,0.5714285714285714,0.786795792469436,0,1,0.8486235,0.786795792469436,3.434748899119088,9.375113736765572,1.0183482,HIGH,8.356765519755074,89.13775079851106,CRITICAL,Urgent stock replenishment required
FOODS_1_002_CA_4_validation,FOODS_1_002,FOODS_1,FOODS,CA_4,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,9.48,1,2,1.0,0.0,0.2857142857142857,0.48795003647426666,0,1,0.39180776,0.48795003647426666,2.1301408404140796,4.87279516399196,0.47016934,HIGH,4.4026258283882465,90.35113687769845,CRITICAL,Urgent stock replenishment required
FOODS_1_001_CA_2_validation,FOODS_1_001,FOODS_1,FOODS,CA_2,CA,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.24,1,2,2.0,6.0,0.42857142857142855,0.7867957924694435,0,1,1.061618,0.7867957924694435,3.434748899119121,10.866074811594707,1.2739416,HIGH,9.592133175509197,88.27597215945777,CRITICAL,Urgent stock replenishment required
FOODS_1_006_CA_1_validation,FOODS_1_006,FOODS_1,FOODS,CA_1,CA,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.48,1,2,0.0,2.0,1.4285714285714286,1.2724180205607032,0,1,1.3686459,1.2724180205607032,5.5547277160991415,15.13524929965627,1.6423751,HIGH,13.492874188076375,89.1486748644623,CRITICAL,Urgent stock replenishment required
FOODS_1_005_CA_4_validation,FOODS_1_005,FOODS_1,FOODS,CA_4,CA,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.54,1,2,6.0,0.0,2.2857142857142856,3.3523268393901033,0,1,1.8425581,3.3523268393901033,14.63454816521508,27.532455422295158,2.2110698,HIGH,25.321385599983756,91.96922399982921,CRITICAL,Urgent stock replenishment required
FOODS_1_006_WI_1_validation,FOODS_1_006,FOODS_1,FOODS,WI_1,WI,d_1891,1,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,2.48,1,2,0.0,0.0,0.2857142857142857,0.7559289460184545,0,1,0.5416059,0.7559289460184545,3.3,7.09124116897583,0.6499271,HIGH,6.441314089298248,90.83479091754752,CRITICAL,Urgent stock replenishment required
FOODS_1_008_CA_4_validation,FOODS_1_008,FOODS_1,FOODS,CA_4,CA,d_1891,3,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,3.54,1,2,0.0,0.0,0.14285714285714285,0.3779644730092273,0,1,0.35317084,0.3779644730092273,1.6500000000000004,4.122195863723755,0.42380503,HIGH,3.6983908355236057,89.71894974885282,CRITICAL,Urgent stock replenishment required
FOODS_1_002_TX_2_validation,FOODS_1_002,FOODS_1,FOODS,TX_2,TX,d_1891,0,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,9.48,1,2,1.0,0.0,0.14285714285714285,0.3779644730092273,0,1,0.34939077,0.3779644730092273,1.6500000000000004,4.0957354545593265,0.41926894,HIGH,3.6764665186405185,89.76328084246549,CRITICAL,Urgent stock replenishment required
FOODS_1_009_WI_3_validation,FOODS_1_009,FOODS_1,FOODS,WI_3,WI,d_1892,0,2016-04-03,11610,Sunday,2,4,2016,,,,,1,1,1,2.24,1,2,0.0,0.0,0.0,0.0,0,1,0.15670075,0.0,0.0,1.09690523147583,0.1880409,HIGH,0.9088643342256546,82.85714281832935,CRITICAL,Urgent stock replenishment required
FOODS_1_010_CA_1_validation,FOODS_1_010,FOODS_1,FOODS,CA_1,CA,d_1892,1,2016-04-03,11610,Sunday,2,4,2016,,,,,1,1,1,5.64,1,2,0.0,0.0,0.0,0.0,0,1,0.1274507,0.0,0.0,0.8921549320220947,0.15294085,HIGH,0.7392140775918961,82.85714185499667,CRITICAL,Urgent stock replenishment required
FOODS_1_011_WI_2_validation,FOODS_1_011,FOODS_1,FOODS,WI_2,WI,d_1892,5,2016-04-03,11610,Sunday,2,4,2016,,,,,1,1,1,2.68,1,2,0.0,0.0,0.5714285714285714,1.511857892036909,0,1,0.6149747,1.511857892036909,6.6,10.90482292175293,0.73796964,HIGH,10.166853284835815,93.23263071567156,CRITICAL,Urgent stock replenishment required
FOODS_1_005_CA_4_validation,FOODS_1_005,FOODS_1,FOODS,CA_4,CA,d_1892,0,2016-04-03,11610,Sunday,2,4,2016,,,,,1,1,1,3.54,1,2,0.0,0.0,1.5714285714285714,2.9358214555806383,0,1,1.4683586,2.9358214555806383,12.816298217504148,23.094808311193113,1.7620305,HIGH,21.332777828900937,92.37044768439064,CRITICAL,Urgent stock replenishment required
FOODS_1_008_CA_2_validation,FOODS_1_008,FOODS_1,FOODS,CA_2,CA,d_1892,1,2016-04-03,11610,Sunday,2,4,2016,,,,,1,1,1,3.54,1,2,2.0,0.0,0.8571428571428571,0.8997354108424375,0,1,0.8488937,0.8997354108424375,3.927785635698568,9.870041609514486,1.0186725,HIGH,8.85136914323641,89.6791471953259,CRITICAL,Urgent stock replenishment required
FOODS_1_010_CA_3_validation,FOODS_1_010,FOODS_1,FOODS,CA_3,CA,d_1892,0,2016-04-03,11610,Sunday,2,4,2016,,,,,1,1,1,5.64,1,2,1.0,0.0,1.1428571428571428,0.8997354108424377,0,1,0.81872743,0.8997354108424377,3.927785635698569,9.658877611864341,0.98247296,HIGH,8.676404655683768,89.82829066004764,CRITICAL,Urgent stock replenishment required
FOODS_1_005_TX_3_validation,FOODS_1_005,FOODS_1,FOODS,TX_3,TX,d_1892,0,2016-04-03,11610,Sunday,2,4,2016,,,,,1,1,1,3.54,1,2,1.0,1.0,1.5714285714285714,1.133893419027682,0,1,1.4947903,1.133893419027682,4.950000000000001,15.413532447814942,1.7937485,HIGH,13.61978394985199,88.3625086978862,CRITICAL,Urgent stock replenishment required
FOODS_1_008_WI_2_validation,FOODS_1_008,FOODS_1,FOODS,WI_2,WI,d_1892,0,2016-04-03,11610,Sunday,2,4,2016,,,,,1,1,1,3.54,1,2,0.0,0.0,0.0,0.0,0,1,0.16308028,0.0,0.0,1.1415619850158691,0.19569634,HIGH,0.9458656460046768,82.85714296902836,CRITICAL,Urgent stock replenishment required
